Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,transmitter-gated ion channel activity (GO:0022824),0.6874136616181573,2.0681991647223636,0.0,0.030873533569013886,0.03,16/29,17.65%,GRIA4;GRID2;CHRNA1;GABRA2;GRIK5;GRIK2;GABRB3;GRID1;GRIK1;GABRA5;CHRNB1;GLRA3;GABRB1;GABRG1;GABRG3;GABRG2
prerank,transmembrane receptor protein serine/threonine kinase binding (GO:0070696),0.8094841514247659,2.0392241179718753,0.0,0.0293796529124487,0.056,3/13,1.32%,BMP6;BMP2;BMP5
prerank,BMP receptor binding (GO:0070700),0.8094849711325268,2.013433972612798,0.0,0.0315374805274873,0.083,3/12,1.32%,BMP6;BMP2;BMP5
prerank,vinculin binding (GO:0017166),-0.8292172411606896,-2.0125203862805483,0.0,0.024086096371582974,0.022,6/11,6.61%,UTRN;SORBS3;DMD;PXN;CTNNA1;ACTN1
prerank,ligand-gated channel activity (GO:0022834),0.6560769367976035,1.9997171854096993,0.002183406113537118,0.03037557335015882,0.107,14/29,14.41%,GRIA4;GRID2;GRIN3A;CHRNB4;GRIK5;GRIK2;GRID1;GRIK1;CHRNA4;GRIA3;CHRNB1;GRIN2A;GABRB1;GRIA1
prerank,ligand-gated ion channel activity (GO:0015276),0.6502364867641747,1.9910146207229895,0.002207505518763797,0.02768658816834148,0.121,14/30,14.41%,GRIA4;GRID2;GRIN3A;CHRNB4;GRIK5;GRIK2;GRID1;GRIK1;CHRNA4;GRIA3;CHRNB1;GRIN2A;GABRB1;GRIA1
prerank,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),0.6670798996403323,1.9899877613007542,0.0,0.023570117025806296,0.124,15/28,17.65%,GRID2;CHRNA1;GABRA2;CHRNB4;GRIK5;GRIK2;GRID1;GRIK1;GABRA5;CHRNA4;CHRNA7;CHRNB1;GABRG1;GABRG3;GABRG2
prerank,aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030),0.7701522654749062,1.9733462365228756,0.0,0.024471187898020223,0.145,5/15,9.48%,ALDH1A1;ALDH1A2;ALDH4A1;ALDH7A1;ALDH1L1
prerank,cadherin binding (GO:0045296),-0.42728937658701105,-1.966388852826472,0.0,0.028100445766846803,0.047,144/315,25.92%,DOCK9;PTPRB;PKP4;COBLL1;MRTFB;ITGA6;AHNAK;BSG;STXBP6;CDH1;NOTCH3;PTPRJ;PROM1;BAIAP2L1;TMOD3;SPTBN1;ESYT2;WASF2;RPL6;FNBP1L;RACK1;BMPR2;F11R;KDR;FXYD5;CTNNA1;IQGAP1;EEF2;EHD4;CLIC1;PLCB3;TJP2;ANXA1;DAB2IP;CD2AP;TRIM25;EPS8L2;HSP90AB1;PDLIM1;MPRIP;ARHGAP1;RPL14;ANXA2;PAICS;TES;HSPA8;SHTN1;ATXN2L;CAST;PTPRM;LRRFIP1;CDH4;CHMP2B;EZR;PKM;RPL23A;GIPC1;PFKP;HCFC1;RPL29;JUP;RPL34;EEF1D;NOP56;UBAP2;USP8;SPTAN1;PFN1;ADD1;CTNNA3;VCL;LDHA;ZC3H15;CDH6;TRPC4;HSPA5;SH3GLB2;RAB11B;DBNL;STK38;ACVR1;LASP1;DBN1;YWHAZ;PLIN3;ABI1;TAGLN2;RPL15;SLC3A2;EPN2;RAB1A;EGFR;HNRNPK;EPHA2;RPL24;STAT1;TXNDC9;PPFIBP1;IST1;HSPA1A;PCBP1;GIGYF2;CCS;EIF5;BZW2;RPS26;TBC1D2;EHD1;RANGAP1;CAPG;GLOD4;CCT8;CTTN;SERBP1;PACSIN2;NCK1;SFN;CDH5;PPP1CA;BZW1;PTPRO;STX5;DNAJB1;CNN3;PTPN1;ENO1;MYH9;RSL1D1;ARHGAP18;ANLN;NUMB;YWHAB;FSCN1;LRRC59;RPL7A;TJP1;EVPL;CIP2A;EPS15;YWHAE;EIF4H;UBFD1;RDX;PARK7
prerank,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529),0.7078867136630104,1.949495431504622,0.00205761316872428,0.029753123076589994,0.195,12/19,17.65%,GRID2;CHRNA1;GABRA2;GRIK5;GRIK2;GRID1;GRIK1;GABRA5;CHRNB1;GABRG1;GABRG3;GABRG2
