Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,pulmonary valve development (GO:0003177),-0.70408113625259,-2.075346083300702,0.0,0.138501519879305,0.115,12/18,15.30%,NOTCH2;ROBO1;SMAD6;NOS3;BMP4;BMPR2;SLIT2;JAG1;STRA6;TNFRSF1A;TGFB2;HEY2
prerank,protein localization to cell-cell junction (GO:0150105),-0.6975897608357758,-1.9862089108005685,0.0,0.25262677225985236,0.33,7/15,11.99%,TJP1;CGNL1;CDH5;TJP2;PAK2;MPP7;ACTG1
prerank,vascular process in circulatory system (GO:0003018),-0.7369456397318058,-1.9798125854123305,0.0,0.13351546516365004,0.347,6/13,7.87%,ROCK2;ROCK1;NOS3;NPR1;ACE;AGTR1
prerank,regulation of tube diameter (GO:0035296),-0.7369456397318058,-1.9798125854123305,0.0,0.13351546516365004,0.347,6/13,7.87%,ROCK2;ROCK1;NOS3;NPR1;ACE;AGTR1
prerank,cotranslational protein targeting to membrane (GO:0006613),-0.46342787333979807,-1.971979354687883,0.0,0.12055172290294708,0.383,49/91,27.55%,RPS14;RPL24;RPL18A;RPS16;RPL38;RPL28;RPS19;RPL37;RPS2;RPL19;RPL5;RPL34;RPS25;RPS15;RPLP1;RPL31;RPL3;SRPRA;RPS6;SRP14;RPS8;RPL11;RPL12;SSR2;RPL7A;SRP68;RPL13;RPS21;RPL35A;RPL26;RPS9;RPL32;RPS29;RPS23;RPLP2;RPL8;SRP72;RPL41;SIL1;RPS17;RPS5;RPS15A;UBA52;RPL37A;SRP19;RPS10;RPL6;RPL9;RPS27
prerank,somite development (GO:0061053),0.8873963387741561,1.9278654241497766,0.0,0.2986003875141761,0.214,7/11,8.64%,PTCH1;MEOX1;MEOX2;SOX11;LOXL3;PPP2R3A;SMO
prerank,regulation of leukocyte chemotaxis (GO:0002688),-0.643708469340003,-1.9249172247506061,0.0,0.18356068101337225,0.584,7/18,10.10%,PTN;MTUS1;SLC8B1;LYN;SLIT2;CAMK1D;IL6R
prerank,pulmonary valve morphogenesis (GO:0003184),-0.6762377634268999,-1.9226466607926176,0.0033444816053511705,0.16224463757290017,0.596,10/17,15.30%,NOTCH2;ROBO1;SMAD6;NOS3;BMP4;SLIT2;JAG1;STRA6;TGFB2;HEY2
prerank,regulation of trans-synaptic signaling (GO:0099177),0.7191772238467927,1.9177969246343087,0.0024968789013732834,0.18795396560358335,0.259,13/33,10.37%,RELN;CEL;NGF;NRG3;GRIK3;CACNA1A;GRIK5;GRIK2;LRRC4C;GRID2;NLGN1;GRIK1;PXK
prerank,regulation of glucose import (GO:0046324),-0.5590456541740981,-1.8980615223821409,0.004629629629629629,0.18877757159549272,0.7,13/30,9.62%,PRKAG2;OSBPL8;SORBS1;IGF1;OCLN;APPL2;GRB10;CREBL2;PRKCI;INSR;RHOQ;ARPP19;GSK3A
