Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Nicotine addiction Homo sapiens hsa05033,0.7083006029645961,2.4685846300778818,0.0,0.0,0.0,18/39,14.23%,GRIA3;GABRG3;GABRB1;GRIN2B;GRIA4;GABRB3;CACNA1B;GRIN2A;GABRB2;GABRA2;CACNA1A;GRIA1;GRIA2;GABRA3;GABRA1;SLC17A6;GRIN3A;GABRE
prerank,Adherens junction Homo sapiens hsa04520,-0.6057701132932083,-2.292909579770871,0.0,0.0,0.0,30/68,12.83%,PTPRB;TJP1;LEF1;IGF1R;PTPRM;CTNNA1;PARD3;SORBS1;WASF2;CREBBP;INSR;RAC1;IQGAP1;PTPN1;PTPRJ;EGFR;YES1;TGFBR2;SSX2IP;LMO7;WASL;SMAD2;MAPK1;CTNND1;CDH1;SMAD4;RHOA;ACTN1;ACTB;ACTN4
prerank,Neuroactive ligand-receptor interaction Homo sapiens hsa04080,0.45369476350822147,2.129768318953062,0.0,0.0007246026761992175,0.002,54/243,12.02%,GRID2;GRM5;GRIA3;GRIK5;GRIK2;GRID1;GLRA3;GABRG3;CHRM2;GABRB1;HTR2C;GRIN2B;GRIA4;HCRTR1;GABRB3;OPRM1;GRM8;NPFFR2;GLRA1;GRIN2A;GABRB2;GABRA2;GABBR2;CNR1;GRIA1;CHRM3;PTGER3;MTNR1B;NPY2R;MTNR1A;GRM1;KISS1R;GRIK1;TRHR;ADRA2C;C3AR1;GIPR;HTR4;ADRB3;GRIA2;GRM7;ADRA2A;GPR83;GABRA3;GABRA1;TSHR;VIPR2;ADRA1D;ADRA1A;TACR1;NMUR2;P2RX3;HTR1D;GABBR1
prerank,Thyroid cancer Homo sapiens hsa05216,-0.6693514375255625,-2.084687495708853,0.0,0.0006063659091757155,0.001,19/29,23.46%,LEF1;TPM3;RXRA;MAPK1;CDH1;TP53;NCOA4;BRAF;TCF7L1;TPR;TFG;CTNNB1;CCND1;TCF7L2;KRAS;NRAS;PPARG;CCDC6;RXRG
prerank,Notch signaling pathway Homo sapiens hsa04330,-0.5866617678728775,-2.0440367427695123,0.0,0.0020212196972523846,0.005,20/48,14.85%,CREBBP;MAML2;DVL3;KAT2B;DTX3L;NOTCH3;HDAC1;HES1;JAG2;PSEN2;MAML1;NOTCH2;CTBP2;NOTCH4;MFNG;PSEN1;NOTCH1;NUMB;DTX3;JAG1
prerank,Chronic myeloid leukemia Homo sapiens hsa05220,-0.524319121707953,-1.9960895442919713,0.0,0.00272864659129072,0.008,35/73,21.30%,MECOM;BCR;RB1;CRK;CDKN1B;TGFBR2;HDAC1;NFKB1;CBL;NFKBIA;PIK3R1;ABL1;TGFB2;MAPK1;AKT3;RAF1;SMAD4;SOS2;CTBP2;PIK3CD;AKT1;TP53;BRAF;CDK6;PIK3CB;GRB2;GAB2;PIK3R3;IKBKG;IKBKB;CCND1;KRAS;NRAS;MDM2;PTPN11
prerank,Small cell lung cancer Homo sapiens hsa05222,-0.5180223267063649,-1.9822247441068428,0.0,0.0026680100003731483,0.01,45/84,25.35%,ITGA6;ITGB1;XIAP;COL4A2;RB1;TRAF5;COL4A6;RXRA;ITGA3;FHIT;BIRC3;CDKN1B;NFKB1;LAMA3;LAMA4;NFKBIA;PIK3R1;COL4A5;COL4A1;PTK2;MAX;AKT3;PIK3CD;AKT1;LAMA1;TP53;LAMA5;LAMC3;PIAS2;CDK6;PIK3CB;ITGA2;PIK3R3;IKBKG;IKBKB;CCND1;PTEN;RARB;LAMB1;LAMC2;RELA;RXRG;CCNE2;E2F3;PIK3CA
prerank,Apoptosis Homo sapiens hsa04210,-0.47366019615468374,-1.9700525297470373,0.0,0.003233951515603816,0.015,54/128,23.39%,DAB2IP;SPTAN1;ITPR1;XIAP;MCL1;CTSC;CASP12;ATM;MAP3K5;TNFSF10;PARP4;BIRC3;NFKB1;ITPR2;NFKBIA;PIK3R1;FAS;ERN1;NGF;JUN;MAPK1;AKT3;RAF1;CASP8;PIK3CD;CAPN2;CFLAR;AKT1;TP53;LMNA;ACTB;PTPN13;MAPK8;ATF4;PIK3CB;BBC3;CTSZ;TNFRSF1A;PIK3R3;BCL2L11;CTSH;IKBKG;MAP3K14;IKBKB;KRAS;NRAS;CTSF;CASP2;IL3RA;GADD45A;RELA;CTSO;RIPK1;EIF2AK3
prerank,AGE-RAGE signaling pathway in diabetic complications Homo sapiens hsa04933,-0.48549084126264497,-1.9561331243078797,0.0,0.003118453247189394,0.017,40/99,16.52%,PLCB4;FOXO1;COL4A2;NOS3;RAC1;PRKCE;COL4A6;NFATC1;DIAPH1;ICAM1;PLCG1;MMP2;CDKN1B;TGFBR2;NFKB1;PLCB3;PIK3R1;COL4A5;COL4A1;PLCB1;TGFB2;PRKCD;JUN;SMAD2;PLCE1;MAPK1;AKT3;PLCG2;SMAD4;PIK3CD;AKT1;VEGFC;EDN1;JAK2;AGTR1;MAPK8;PIK3CB;MAPK12;PIK3R3;VCAM1
prerank,Taste transduction Homo sapiens hsa04742,0.5207652195395143,1.9230932984176896,0.0,0.012318245495386697,0.047,20/51,15.12%,ASIC2;HTR3A;ADCY8;GABRA2;PDE1B;SCN3A;CACNA1A;GABBR2;CHRM3;SCN2A;GNAT3;GRM1;PDE1A;GABRA3;GABRA1;P2RX3;HTR1D;GABBR1;GRM4;HTR1F
